CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,IsBalanceZero,Geography_France,Geography_Germany,Geography_Spain,Exited
-0.12144251954705418,1,1.0384679200462459,-1.0057476070746194,-1.0223976130812507,0.7168853643458143,0,0,-1.5560859698343321,1,0.0,0.0,1.0,0
0.5188809498616196,0,-1.4978816572101759,0.03478346734488051,-1.0223976130812507,-1.0457411022578735,0,0,1.1175655334798396,1,1.0,0.0,0.0,1
0.5293780559174995,0,1.4286755473164647,0.38162715881804715,0.7440243484839102,-1.0457411022578735,1,1,-0.825891731717901,0,0.0,0.0,1.0,0
0.13048802579406338,1,0.6482602927760271,0.7284708502912138,1.3835163561918022,-1.0457411022578735,0,1,1.2793612105280912,0,1.0,0.0,0.0,0
1.201192843493813,0,2.6968503359446756,0.7284708502912138,1.2934502105344454,-1.0457411022578735,1,1,0.5398174923314798,0,1.0,0.0,0.0,0
0.896776767873296,0,-1.0101221231224025,-1.0057476070746194,2.0680908067082964,-1.0457411022578735,1,0,0.15171075264282385,0,1.0,0.0,0.0,1
0.08849960157054378,0,1.623779360951574,1.0753145417643806,1.1739489257868865,-1.0457411022578735,1,1,-0.10312065704318492,0,1.0,0.0,0.0,0
1.2431812677173326,1,3.0870579632148942,0.38162715881804715,0.905445820099287,0.7168853643458143,1,1,-0.4368883690996234,0,0.0,1.0,0.0,0
-0.646297822341049,1,-0.3272587753995197,1.0753145417643806,-1.0223976130812507,-1.0457411022578735,1,0,0.005242678021107948,1,0.0,0.0,1.0,1
-0.06895698926765469,0,-0.8150183094872931,0.38162715881804715,-1.0223976130812507,-1.0457411022578735,0,0,-0.5502655404725716,1,0.0,0.0,1.0,1
0.9492622981526954,1,2.209090801856902,0.7284708502912138,1.4899646370468715,-1.0457411022578735,0,1,0.8300120712316686,0,1.0,0.0,0.0,0
0.7393201770350974,1,0.16050075868825375,-1.3525912985477861,0.47644662790123127,0.7168853643458143,1,0,-0.48315449395741833,0,0.0,1.0,0.0,1
-1.4860663068114408,1,2.599298429127121,0.7284708502912138,0.461337158972271,-1.0457411022578735,1,1,0.743161614148078,0,1.0,0.0,0.0,0
1.1172159950467737,0,1.9164350814042381,1.422158233237547,2.0044178684254876,-1.0457411022578735,0,1,-1.1084332661040548,0,1.0,0.0,0.0,0
-1.4545749886438013,0,0.6482602927760271,1.422158233237547,0.6773737480514821,0.7168853643458143,1,1,-0.4562110443203532,0,1.0,0.0,0.0,0
-0.5623209738940099,1,0.5507083859584725,0.38162715881804715,0.719201154793898,0.7168853643458143,1,0,0.15223713692464877,0,0.0,1.0,0.0,1
-0.6148065041734093,1,2.501746522309566,-1.3525912985477861,-1.0223976130812507,0.7168853643458143,1,0,1.6641947907372114,1,1.0,0.0,0.0,1
0.32993304085578146,1,-0.22970686858196498,-1.6994349900209527,0.4236241319922555,-1.0457411022578735,1,0,1.3475380377430632,0,0.0,0.0,1.0,1
-1.3076155038614827,0,2.6968503359446756,-0.6589039156014528,-1.0223976130812507,-1.0457411022578735,1,1,0.2691501394325981,1,0.0,0.0,1.0,0
0.10949381368230357,0,0.9409160132286912,-1.3525912985477861,0.5422026088605992,0.7168853643458143,0,0,0.23600822861004797,0,0.0,1.0,0.0,1
-0.4783441254469707,1,1.2335717336813552,-1.3525912985477861,0.9568270025324003,-1.0457411022578735,1,1,0.8663452518234636,0,0.0,0.0,1.0,0
-0.4258585951675712,1,2.013986988221793,0.03478346734488051,1.4559447745029956,-1.0457411022578735,1,1,-1.4229053681829955,0,1.0,0.0,0.0,0
-1.2551299735820831,0,1.4286755473164647,-0.6589039156014528,-1.0223976130812507,-1.0457411022578735,1,1,-0.1441222451021343,1,1.0,0.0,0.0,0
0.26695040452050206,0,2.013986988221793,-1.6994349900209527,0.9533904331305754,-1.0457411022578735,0,1,-0.25867866300229564,0,0.0,0.0,1.0,0
